Chrom.1,,Chrom.1,,Chrom.1,,
UV,,Conductivity,,Gradient Concentration,,
ml,mAU,ml,mS/cm,ml,%B,
27.576,1642.243,27.576,20.14,27.576,0,
27.579,1642.25,27.579,20.14,27.579,0,
27.583,1642.25,27.583,20.14,27.583,0,
27.586,1642.257,27.586,20.14,27.586,0,
27.589,1642.267,27.589,20.14,27.589,0,
27.593,1642.27,27.593,20.14,27.593,0,
27.596,1642.277,27.596,20.14,27.596,0,
27.599,1642.293,27.599,20.14,27.599,0,
27.603,1642.313,27.603,20.14,27.603,0,
27.606,1642.32,27.606,20.14,27.606,0,
27.609,1642.327,27.609,20.14,27.609,0,
27.613,1642.337,27.613,20.14,27.613,0,
27.616,1642.34,27.616,20.14,27.616,0,
27.619,1642.34,27.619,20.14,27.619,0,
27.623,1642.347,27.623,20.14,27.623,0,
27.626,1642.37,27.626,20.14,27.626,0,
27.629,1642.38,27.629,20.14,27.629,0,
27.633,1642.38,27.633,20.14,27.633,0,
27.636,1642.387,27.636,20.14,27.636,0,
27.639,1642.403,27.639,20.14,27.639,0,
27.643,1642.41,27.643,20.14,27.643,0,
27.646,1642.41,27.646,20.14,27.646,0,
27.649,1642.423,27.649,20.14,27.649,0,
27.653,1642.443,27.653,20.14,27.653,0,
27.656,1642.45,27.656,20.14,27.656,0,
27.659,1642.45,27.659,20.14,27.659,0,
27.663,1642.463,27.663,20.14,27.663,0,
27.666,1642.477,27.666,20.14,27.666,0,
27.669,1642.48,27.669,20.14,27.669,0,
27.673,1642.48,27.673,20.14,27.673,0,
27.676,1642.507,27.676,20.14,27.676,0,
27.679,1642.534,27.679,20.14,27.679,0,
27.683,1642.54,27.683,20.14,27.683,0,
27.686,1642.54,27.686,20.14,27.686,0,
27.689,1642.554,27.689,20.14,27.689,0,
27.693,1642.567,27.693,20.14,27.693,0,
27.696,1642.57,27.696,20.14,27.696,0,
27.699,1642.577,27.699,20.14,27.699,0,
27.703,1642.593,27.703,20.14,27.703,0,
27.706,1642.607,27.706,20.14,27.706,0,
27.709,1642.61,27.709,20.14,27.709,0,
27.713,1642.617,27.713,20.14,27.713,0,
27.716,1642.647,27.716,20.14,27.716,0,
27.72,1642.66,27.72,20.14,27.72,0,
27.723,1642.66,27.723,20.14,27.723,0,
27.726,1642.673,27.726,20.14,27.726,0,
27.73,1642.693,27.73,20.14,27.73,0,
27.733,1642.7,27.733,20.14,27.733,0,
27.736,1642.7,27.736,20.14,27.736,0,
27.74,1642.707,27.74,20.14,27.74,0,
27.743,1642.723,27.743,20.14,27.743,0,
27.746,1642.73,27.746,20.14,27.746,0,
27.75,1642.73,27.75,20.14,27.75,0,
27.753,1642.75,27.753,20.14,27.753,0,
27.756,1642.773,27.756,20.14,27.756,0,
27.76,1642.78,27.76,20.14,27.76,0,
27.763,1642.78,27.763,20.14,27.763,0,
27.766,1642.793,27.766,20.14,27.766,0,
27.77,1642.813,27.77,20.14,27.77,0,
27.773,1642.82,27.773,20.14,27.773,0,
27.776,1642.82,27.776,20.14,27.776,0,
27.78,1642.84,27.78,20.14,27.78,0,
27.783,1642.85,27.783,20.14,27.783,0,
27.786,1642.85,27.786,20.14,27.786,0,
27.79,1642.857,27.79,20.14,27.79,0,
27.793,1642.873,27.793,20.14,27.793,0,
27.796,1642.887,27.796,20.14,27.796,0,
27.8,1642.89,27.8,20.14,27.8,0,
27.803,1642.903,27.803,20.14,27.803,0,
27.806,1642.924,27.806,20.14,27.806,0,
27.81,1642.93,27.81,20.14,27.81,0,
27.813,1642.93,27.813,20.14,27.813,0,
27.816,1642.943,27.816,20.14,27.816,0,
27.82,1642.963,27.82,20.14,27.82,0,
27.823,1642.97,27.823,20.14,27.823,0,
27.826,1642.97,27.826,20.14,27.826,0,
27.83,1642.983,27.83,20.14,27.83,0,
27.833,1643.003,27.833,20.14,27.833,0,
27.836,1643.01,27.836,20.14,27.836,0,
27.84,1643.01,27.84,20.14,27.84,0,
27.843,1643.023,27.843,20.14,27.843,0,
27.846,1643.044,27.846,20.14,27.846,0,
27.85,1643.05,27.85,20.14,27.85,0,
27.853,1643.05,27.853,20.14,27.853,0,
27.856,1643.063,27.856,20.14,27.856,0,
27.86,1643.077,27.86,20.14,27.86,0,
27.863,1643.08,27.863,20.14,27.863,0,
27.866,1643.087,27.866,20.14,27.866,0,
27.87,1643.103,27.87,20.14,27.87,0,
27.873,1643.11,27.873,20.14,27.873,0,
27.876,1643.11,27.876,20.14,27.876,0,
27.88,1643.117,27.88,20.14,27.88,0,
27.883,1643.133,27.883,20.14,27.883,0,
27.886,1643.14,27.886,20.14,27.886,0,
27.89,1643.14,27.89,20.14,27.89,0,
27.893,1643.14,27.893,20.14,27.893,0,
27.896,1643.16,27.896,20.14,27.896,0,
27.9,1643.17,27.9,20.14,27.9,0,
27.903,1643.17,27.903,20.14,27.903,0,
27.906,1643.177,27.906,20.14,27.906,0,
27.91,1643.2,27.91,20.14,27.91,0,
27.913,1643.21,27.913,20.14,27.913,0,
27.916,1643.21,27.916,20.14,27.916,0,
27.92,1643.217,27.92,20.14,27.92,0,
27.923,1643.227,27.923,20.14,27.923,0,
27.926,1643.23,27.926,20.14,27.926,0,
27.93,1643.23,27.93,20.14,27.93,0,
27.933,1643.237,27.933,20.14,27.933,0,
27.936,1643.247,27.936,20.14,27.936,0,
27.94,1643.25,27.94,20.14,27.94,0,
27.943,1643.25,27.943,20.14,27.943,0,
27.946,1643.257,27.946,20.14,27.946,0,
27.95,1643.267,27.95,20.14,27.95,0,
27.953,1643.27,27.953,20.14,27.953,0,
27.956,1643.277,27.956,20.14,27.956,0,
27.96,1643.293,27.96,20.14,27.96,0,
27.963,1643.3,27.963,20.14,27.963,0,
27.966,1643.3,27.966,20.14,27.966,0,
27.97,1643.307,27.97,20.14,27.97,0,
27.973,1643.324,27.973,20.14,27.973,0,
27.976,1643.33,27.976,20.14,27.976,0,
27.98,1643.33,27.98,20.14,27.98,0,
27.983,1643.337,27.983,20.14,27.983,0,
27.986,1643.353,27.986,20.14,27.986,0,
27.99,1643.36,27.99,20.14,27.99,0,
27.993,1643.36,27.993,20.14,27.993,0,
27.996,1643.367,27.996,20.14,27.996,0,
28,1643.377,28,20.14,28,0,
28.003,1643.38,28.003,20.14,28.003,0,
28.006,1643.38,28.006,20.14,28.006,0,
28.01,1643.393,28.01,20.14,28.01,0,
28.013,1643.407,28.013,20.14,28.013,0,
28.016,1643.41,28.016,20.14,28.016,0,
28.02,1643.41,28.02,20.14,28.02,0,
28.023,1643.423,28.023,20.14,28.023,0,
28.026,1643.437,28.026,20.14,28.026,0,
28.03,1643.44,28.03,20.14,28.03,0,
28.033,1643.44,28.033,20.14,28.033,0,
28.036,1643.453,28.036,20.14,28.036,0,
28.04,1643.46,28.04,20.14,28.04,0,
28.043,1643.46,28.043,20.14,28.043,0,
28.046,1643.467,28.046,20.14,28.046,0,
28.05,1643.477,28.05,20.14,28.05,0,
28.053,1643.487,28.053,20.14,28.053,0,
28.056,1643.49,28.056,20.14,28.056,0,
28.06,1643.49,28.06,20.14,28.06,0,
28.063,1643.503,28.063,20.14,28.063,0,
28.066,1643.51,28.066,20.14,28.066,0,
28.07,1643.51,28.07,20.14,28.07,0,
28.073,1643.517,28.073,20.14,28.073,0,
28.076,1643.527,28.076,20.14,28.076,0,
28.08,1643.53,28.08,20.14,28.08,0,
28.083,1643.53,28.083,20.14,28.083,0,
28.086,1643.537,28.086,20.14,28.086,0,
28.09,1643.54,28.09,20.14,28.09,0,
28.093,1643.54,28.093,20.14,28.093,0,
28.096,1643.54,28.096,20.14,28.096,0,
28.1,1643.547,28.1,20.14,28.1,0,
28.103,1643.55,28.103,20.14,28.103,0,
28.106,1643.55,28.106,20.14,28.106,0,
28.11,1643.55,28.11,20.14,28.11,0,
28.113,1643.557,28.113,20.14,28.113,0,
28.116,1643.56,28.116,20.14,28.116,0,
28.12,1643.56,28.12,20.14,28.12,0,
28.123,1643.56,28.123,20.14,28.123,0,
28.126,1643.56,28.126,20.14,28.126,0,
28.13,1643.56,28.13,20.14,28.13,0,
28.133,1643.56,28.133,20.14,28.133,0,
28.136,1643.56,28.136,20.14,28.136,0,
28.14,1643.56,28.14,20.14,28.14,0,
28.143,1643.56,28.143,20.14,28.143,0,
28.146,1643.56,28.146,20.14,28.146,0,
28.15,1643.56,28.15,20.14,28.15,0,
28.153,1643.553,28.153,20.14,28.153,0,
28.156,1643.55,28.156,20.14,28.156,0,
28.16,1643.55,28.16,20.14,28.16,0,
28.163,1643.543,28.163,20.14,28.163,0,
28.166,1643.533,28.166,20.14,28.166,0,
28.17,1643.53,28.17,20.14,28.17,0,
28.173,1643.53,28.173,20.14,28.173,0,
28.176,1643.516,28.176,20.14,28.176,0,
28.18,1643.497,28.18,20.14,28.18,0,
28.183,1643.49,28.183,20.14,28.183,0,
28.186,1643.49,28.186,20.14,28.186,0,
28.19,1643.47,28.19,20.14,28.19,0,
28.193,1643.447,28.193,20.14,28.193,0,
28.196,1643.44,28.196,20.14,28.196,0,
28.2,1643.44,28.2,20.14,28.2,0,
28.203,1643.42,28.203,20.14,28.203,0,
28.206,1643.39,28.206,20.14,28.206,0,
28.21,1643.38,28.21,20.14,28.21,0,
28.213,1643.373,28.213,20.14,28.213,0,
28.216,1643.343,28.216,20.14,28.216,0,
28.22,1643.317,28.22,20.14,28.22,0,
28.223,1643.31,28.223,20.14,28.223,0,
28.226,1643.29,28.226,20.14,28.226,0,
28.23,1643.246,28.23,20.14,28.23,0,
28.233,1643.217,28.233,20.14,28.233,0,
28.236,1643.21,28.236,20.14,28.236,0,
28.24,1643.183,28.24,20.14,28.24,0,
28.243,1643.116,28.243,20.14,28.243,0,
28.246,1643.09,28.246,20.14,28.246,0,
28.25,1643.09,28.25,20.14,28.25,0,
28.253,1643.043,28.253,20.14,28.253,0,
28.256,1642.972,28.256,20.14,28.256,0,
28.26,1642.95,28.26,20.14,28.26,0,
28.263,1642.95,28.263,20.14,28.263,0,
28.266,1642.895,28.266,20.14,28.266,0,
28.27,1642.809,28.27,20.14,28.27,0,
28.273,1642.78,28.273,20.14,28.273,0,
28.276,1642.78,28.276,20.14,28.276,0,
28.28,1642.693,28.28,20.14,28.28,0,
28.283,1642.603,28.283,20.14,28.283,0,
28.286,1642.58,28.286,20.14,28.286,0,
28.29,1642.56,28.29,20.14,28.29,0,
28.293,1642.476,28.293,20.14,28.293,0,
28.296,1642.385,28.296,20.14,28.296,0,
28.3,1642.36,28.3,20.14,28.3,0,
28.303,1642.306,28.303,20.14,28.303,0,
28.306,1642.191,28.306,20.14,28.306,0,
28.31,1642.123,28.31,20.14,28.31,0,
28.313,1642.11,28.313,20.14,28.313,0,
28.316,1642.048,28.316,20.14,28.316,0,
28.32,1641.898,28.32,20.14,28.32,0,
28.323,1641.84,28.323,20.14,28.323,0,
28.326,1641.84,28.326,20.14,28.326,0,
28.33,1641.773,28.33,20.14,28.33,0,
28.333,1641.604,28.333,20.14,28.333,0,
28.336,1641.54,28.336,20.14,28.336,0,
28.34,1641.54,28.34,20.14,28.34,0,
28.343,1641.425,28.343,20.14,28.343,0,
28.346,1641.249,28.346,20.14,28.346,0,
28.35,1641.19,28.35,20.14,28.35,0,
28.353,1641.19,28.353,20.14,28.353,0,
28.356,1641.063,28.356,20.14,28.356,0,
28.36,1640.866,28.36,20.14,28.36,0,
28.363,1640.8,28.363,20.14,28.363,0,
28.366,1640.8,28.366,20.14,28.366,0,
28.37,1640.612,28.37,20.14,28.37,0,
28.373,1640.425,28.373,20.14,28.373,0,
28.376,1640.38,28.376,20.14,28.376,0,
28.38,1640.333,28.38,20.14,28.38,0,
28.383,1640.16,28.383,20.14,28.383,0,
28.386,1639.982,28.386,20.14,28.386,0,
28.39,1639.93,28.39,20.14,28.39,0,
28.393,1639.828,28.393,20.14,28.393,0,
28.396,1639.612,28.396,20.14,28.396,0,
28.4,1639.469,28.4,20.14,28.4,0,
28.403,1639.44,28.403,20.14,28.403,0,
28.406,1639.325,28.406,20.14,28.406,0,
28.41,1639.034,28.41,20.14,28.41,0,
28.413,1638.92,28.413,20.14,28.413,0,
28.416,1638.92,28.416,20.14,28.416,0,
28.42,1638.731,28.42,20.14,28.42,0,
28.423,1638.441,28.423,20.14,28.423,0,
28.426,1638.35,28.426,20.14,28.426,0,
28.43,1638.35,28.43,20.14,28.43,0,
28.433,1638.137,28.433,20.14,28.433,0,
28.436,1637.83,28.436,20.14,28.436,0,
28.44,1637.73,28.44,20.14,28.44,0,
28.443,1637.73,28.443,20.14,28.443,0,
28.446,1637.438,28.446,20.14,28.446,0,
28.45,1637.151,28.45,20.14,28.45,0,
28.453,1637.08,28.453,20.14,28.453,0,
28.456,1637.08,28.456,20.14,28.456,0,
28.46,1636.781,28.46,20.14,28.46,0,
28.463,1636.474,28.463,20.14,28.463,0,
28.466,1636.4,28.466,20.14,28.466,0,
28.47,1636.325,28.47,20.14,28.47,0,
28.473,1635.952,28.473,20.14,28.473,0,
28.476,1635.718,28.476,20.14,28.476,0,
28.48,1635.68,28.48,20.14,28.48,0,
28.483,1635.507,28.483,20.14,28.483,0,
28.486,1635.171,28.486,20.14,28.486,0,
28.49,1634.961,28.49,20.14,28.49,0,
28.493,1634.92,28.493,20.14672,28.493,0,
28.496,1634.745,28.496,20.15,28.496,0,
28.5,1634.298,28.5,20.15,28.5,0,
28.503,1634.13,28.503,20.15,28.503,0,
28.506,1634.13,28.506,20.15,28.506,0,
28.51,1633.843,28.51,20.15,28.51,0,
28.513,1633.42,28.513,20.15,28.513,0,
28.516,1633.28,28.516,20.15,28.516,0,
28.52,1633.28,28.52,20.15,28.52,0,
28.523,1632.983,28.523,20.15,28.523,0,
28.526,1632.536,28.526,20.15,28.526,0,
28.53,1632.39,28.53,20.15,28.53,0,
28.533,1632.39,28.533,20.15,28.533,0,
28.536,1631.971,28.536,20.15,28.536,0,
28.54,1631.55,28.54,20.15,28.54,0,
28.543,1631.45,28.543,20.15,28.543,0,
28.546,1631.45,28.546,20.15,28.546,0,
28.55,1631.003,28.55,20.15,28.55,0,
28.553,1630.577,28.553,20.15,28.553,0,
28.556,1630.47,28.556,20.15,28.556,0,
28.56,1630.36,28.56,20.15,28.56,0,
28.563,1629.856,28.563,20.15,28.563,0,
28.566,1629.525,28.566,20.15,28.566,0,
28.57,1629.47,28.57,20.15,28.57,0,
28.573,1629.233,28.573,20.15,28.573,0,
28.576,1628.76,28.576,20.15,28.576,0,
28.58,1628.466,28.58,20.15,28.58,0,
28.583,1628.41,28.583,20.15,28.583,0,
28.586,1628.158,28.586,20.15,28.586,0,
28.59,1627.522,28.59,20.15,28.59,0,
28.593,1627.29,28.593,20.15,28.593,0,
28.596,1627.29,28.596,20.15681,28.596,0,
28.6,1626.889,28.6,20.16,28.6,0,
28.603,1626.315,28.603,20.16,28.603,0,
28.606,1626.13,28.606,20.16,28.606,0,
28.61,1626.13,28.61,20.16,28.61,0,
28.613,1625.728,28.613,20.16,28.613,0,
28.616,1625.117,28.616,20.16,28.616,0,
28.62,1624.92,28.62,20.16,28.62,0,
28.623,1624.92,28.623,20.16,28.623,0,
28.626,1624.346,28.626,20.16,28.626,0,
28.63,1623.789,28.63,20.16,28.63,0,
28.633,1623.66,28.633,20.16,28.633,0,
28.636,1623.516,28.636,20.16,28.636,0,
28.64,1623.005,28.64,20.16674,28.64,0,
28.643,1622.5,28.643,20.17,28.643,0,
28.646,1622.36,28.646,20.17,28.646,0,
28.65,1622.205,28.65,20.17,28.65,0,
28.653,1621.522,28.653,20.17,28.653,0,
28.656,1621.072,28.656,20.17,28.656,0,
28.66,1621,28.66,20.17,28.66,0,
28.663,1620.682,28.663,20.17,28.663,0,
28.666,1619.878,28.666,20.17,28.666,0,
28.67,1619.58,28.67,20.17,28.67,0,
28.673,1619.58,28.673,20.17677,28.673,0,
28.676,1619.243,28.676,20.18,28.676,0,
28.68,1618.413,28.68,20.18,28.68,0,
28.683,1618.09,28.683,20.18,28.683,0,
28.686,1618.09,28.686,20.18,28.686,0,
28.69,1617.561,28.69,20.18,28.69,0,
28.693,1616.774,28.693,20.18,28.693,0,
28.696,1616.52,28.696,20.1869,28.696,0,
28.7,1616.52,28.7,20.19,28.7,0,
28.703,1615.976,28.703,20.19,28.703,0,
28.706,1615.154,28.706,20.19,28.706,0,
28.71,1614.9,28.71,20.19,28.71,0,
28.713,1614.9,28.713,20.1968,28.713,0,
28.716,1614.126,28.716,20.2,28.716,0,
28.72,1613.392,28.72,20.2,28.72,0,
28.723,1613.21,28.723,20.2,28.723,0,
28.726,1613.009,28.726,20.2,28.726,0,
28.73,1612.314,28.73,20.2,28.73,0,
28.733,1611.621,28.733,20.2,28.733,0,
28.736,1611.43,28.736,20.20692,28.736,0,
28.74,1611.021,28.74,20.21,28.74,0,
28.743,1610.188,28.743,20.21,28.743,0,
28.746,1609.668,28.746,20.21,28.746,0,
28.75,1609.57,28.75,20.21683,28.75,0,
28.753,1609.139,28.753,20.22,28.753,0,
28.756,1608.023,28.756,20.22,28.756,0,
28.76,1607.62,28.76,20.22,28.76,0,
28.763,1607.62,28.763,20.22,28.763,0,
28.766,1606.925,28.766,20.22695,28.766,0,
28.77,1605.915,28.77,20.23,28.77,0,
28.773,1605.59,28.773,20.23,28.773,0,
28.776,1605.59,28.776,20.23,28.776,0,
28.78,1604.864,28.78,20.23685,28.78,0,
28.783,1603.781,28.783,20.24,28.783,0,
28.786,1603.44,28.786,20.24,28.786,0,
28.79,1603.44,28.79,20.24686,28.79,0,
28.793,1602.416,28.793,20.25,28.793,0,
28.796,1601.435,28.796,20.25,28.796,0,
28.8,1601.19,28.8,20.25,28.8,0,
28.803,1601.19,28.803,20.26376,28.803,0,
28.806,1600.139,28.806,20.27,28.806,0,
28.81,1599.104,28.81,20.27,28.81,0,
28.813,1598.85,28.813,20.27689,28.813,0,
28.816,1598.578,28.816,20.28,28.816,0,
28.82,1597.335,28.82,20.28,28.82,0,
28.823,1596.52,28.823,20.28,28.823,0,
28.826,1596.39,28.826,20.2868,28.826,0,
28.83,1595.812,28.83,20.2968,28.83,0,
28.833,1594.635,28.833,20.3,28.833,0,
28.836,1593.931,28.836,20.3,28.836,0,
28.84,1593.79,28.84,20.3,28.84,0,
28.843,1593.167,28.843,20.31384,28.843,0,
28.846,1591.643,28.846,20.32,28.846,0,
28.85,1591.06,28.85,20.32,28.85,0,
28.853,1591.06,28.853,20.33385,28.853,0,
28.856,1590.098,28.856,20.34,28.856,0,
28.86,1588.667,28.86,20.34,28.86,0,
28.863,1588.21,28.863,20.34,28.863,0,
28.866,1588.21,28.866,20.35365,28.866,0,
28.87,1587.184,28.87,20.36,28.87,0,
28.873,1585.641,28.873,20.36,28.873,0,
28.876,1585.17,28.876,20.36,28.876,0,
28.88,1585.17,28.88,20.36684,28.88,0,
28.883,1583.704,28.883,20.37,28.883,0,
28.886,1582.321,28.886,20.37,28.886,0,
28.89,1581.98,28.89,20.3837,28.89,0,
28.893,1581.98,28.893,20.39,28.893,0,
28.896,1580.466,28.896,20.41055,28.896,0,
28.9,1579.001,28.9,20.42,28.9,0,
28.903,1578.65,28.903,20.42,28.903,0,
28.906,1578.259,28.906,20.43373,28.906,0,
28.91,1576.472,28.91,20.44,28.91,0,
28.913,1575.322,28.913,20.44,28.913,0,
28.916,1575.14,28.916,20.44,28.916,0,
28.92,1574.308,28.92,20.46064,28.92,0,
28.923,1572.631,28.923,20.47,28.923,0,
28.926,1571.63,28.926,20.47,28.926,0,
28.93,1571.43,28.93,20.48378,28.93,0,
28.933,1570.528,28.933,20.49,28.933,0,
28.936,1568.322,28.936,20.49,28.936,0,
28.94,1567.5,28.94,20.49,28.94,0,
28.943,1567.5,28.943,20.511,28.943,0,
28.946,1566.101,28.946,20.52,28.946,0,
28.95,1564.028,28.95,20.52,28.95,0,
28.953,1563.38,28.953,20.52,28.953,0,
28.956,1563.38,28.956,20.5407,28.956,0,
28.96,1561.907,28.96,20.57074,28.96,0,
28.963,1559.751,28.963,20.58,28.963,0,
28.966,1559.05,28.966,20.58,28.966,0,
28.97,1559.05,28.97,20.60768,28.97,0,
28.973,1556.998,28.973,20.62,28.973,0,
28.976,1554.968,28.976,20.62,28.976,0,
28.98,1554.47,28.98,20.62,28.98,0,
28.983,1554.47,28.983,20.64047,28.983,0,
28.986,1552.282,28.986,20.65,28.986,0,
28.99,1550.131,28.99,20.65,28.99,0,
28.993,1549.63,28.993,20.65,28.993,0,
28.996,1549.062,28.996,20.67738,28.996,0,
29,1546.438,29,20.69,29,0,
29.003,1544.812,29.003,20.69,29.003,0,
29.006,1544.54,29.006,20.7174,29.006,0,
29.01,1543.33,29.01,20.73,29.01,0,
29.013,1540.342,29.013,20.73,29.013,0,
29.016,1539.21,29.016,20.73,29.016,0,
29.02,1539.21,29.02,20.75786,29.02,0,
29.023,1537.948,29.023,20.8043,29.023,0,
29.026,1534.754,29.026,20.82,29.026,0,
29.03,1533.56,29.03,20.82,29.03,0,
29.033,1533.56,29.033,20.82,29.033,0,
29.036,1531.539,29.036,20.84749,29.036,0,
29.04,1528.52,29.04,20.86,29.04,0,
29.043,1527.61,29.043,20.86687,29.043,0,
29.046,1527.61,29.046,20.89754,29.046,0,
29.05,1525.458,29.05,20.91,29.05,0,
29.053,1522.361,29.053,20.91,29.053,0,
29.056,1521.38,29.056,20.91,29.056,0,
29.06,1521.38,29.06,20.95197,29.06,0,
29.063,1518.41,29.063,20.97,29.063,0,
29.066,1515.545,29.066,20.97,29.066,0,
29.07,1514.86,29.07,21.00503,29.07,0,
29.073,1514.087,29.073,21.02,29.073,0,
29.076,1511.369,29.076,21.02,29.076,0,
29.08,1508.675,29.08,21.02,29.08,0,
29.083,1507.98,29.083,21.06146,29.083,0,
29.086,1506.34,29.086,21.12151,29.086,0,
29.09,1503.061,29.09,21.14,29.09,0,
29.093,1501.136,29.093,21.14,29.093,0,
29.096,1500.76,29.096,21.14,29.096,0,
29.1,1499.024,29.1,21.18217,29.1,0,
29.103,1494.792,29.103,21.2,29.103,0,
29.106,1493.24,29.106,21.2,29.106,0,
29.11,1493.24,29.11,21.24101,29.11,0,
29.113,1490.593,29.113,21.26,29.113,0,
29.116,1486.614,29.116,21.26,29.116,0,
29.12,1485.4,29.12,21.26,29.12,0,
29.123,1485.4,29.123,21.30795,29.123,0,
29.126,1482.564,29.126,21.33,29.126,0,
29.13,1478.465,29.13,21.33,29.13,0,
29.133,1477.15,29.133,21.33,29.133,0,
29.136,1477.15,29.136,21.37876,29.136,0,
29.14,1473.24,29.14,21.4,29.14,0,
29.143,1469.459,29.143,21.4,29.143,0,
29.146,1468.55,29.146,21.4488,29.146,0,
29.15,1468.55,29.15,21.47,29.15,0,
29.153,1464.488,29.153,21.52498,29.153,0,
29.156,1460.547,29.156,21.55,29.156,0,
29.16,1459.64,29.16,21.55,29.16,0,
29.163,1458.594,29.163,21.60507,29.163,0,
29.166,1453.815,29.166,21.63,29.166,0,
29.17,1450.88,29.17,21.63,29.17,0,
29.173,1450.39,29.173,21.63,29.173,0,
29.176,1448.166,29.176,21.68595,29.176,0,
29.18,1443.87,29.18,21.71,29.18,0,
29.183,1441.229,29.183,21.71,29.183,0,
29.186,1440.72,29.186,21.773,29.186,0,
29.19,1438.442,29.19,21.8,29.19,0,
29.193,1432.784,29.193,21.8,29.193,0,
29.196,1430.71,29.196,21.8,29.196,0,
29.2,1430.71,29.2,21.85526,29.2,0,
29.203,1427.167,29.203,21.88,29.203,0,
29.206,1421.933,29.206,21.88,29.206,0,
29.21,1420.38,29.21,21.88,29.21,0,
29.213,1420.38,29.213,21.94925,29.213,0,
29.216,1416.678,29.216,22.04322,29.216,0,
29.22,1411.378,29.22,22.07,29.22,0,
29.223,1409.72,29.223,22.07,29.223,0,
29.226,1409.72,29.226,22.1404,29.226,0,
29.23,1404.611,29.23,22.17,29.23,0,
29.233,1399.76,29.233,22.17,29.233,0,
29.236,1398.62,29.236,22.17,29.236,0,
29.24,1398.62,29.24,22.23938,29.24,0,
29.243,1393.354,29.243,22.27,29.243,0,
29.246,1388.332,29.246,22.27,29.246,0,
29.25,1387.2,29.25,22.27,29.25,0,
29.253,1385.857,29.253,22.3396,29.253,0,
29.256,1379.753,29.256,22.37,29.256,0,
29.26,1376.083,29.26,22.37,29.26,0,
29.263,1375.48,29.263,22.44662,29.263,0,
29.266,1372.755,29.266,22.48,29.266,0,
29.27,1367.352,29.27,22.48,29.27,0,
29.273,1364.038,29.273,22.48,29.273,0,
29.277,1363.42,29.277,22.55556,29.277,0,
29.28,1360.584,29.28,22.66573,29.28,0,
29.283,1353.468,29.283,22.7,29.283,0,
29.287,1350.95,29.287,22.7,29.287,0,
29.29,1350.95,29.29,22.7,29.29,0,
29.293,1346.509,29.293,22.77694,29.293,0,
29.297,1340.185,29.297,22.81,29.297,0,
29.3,1338.19,29.3,22.81,29.3,0,
29.303,1338.19,29.303,22.894,29.303,0,
29.307,1333.727,29.307,22.93,29.307,0,
29.31,1327.189,29.31,22.93,29.31,0,
29.313,1325.16,29.313,22.93,29.313,0,
29.317,1325.16,29.317,23.01285,29.317,0,
29.32,1319.028,29.32,23.05,29.32,0,
29.323,1313.132,29.323,23.05,29.323,0,
29.327,1311.79,29.327,23.13983,29.327,0,
29.33,1311.79,29.33,23.18,29.33,0,
29.333,1305.357,29.333,23.18,29.333,0,
29.337,1299.438,29.337,23.18,29.337,0,
29.34,1298.02,29.34,23.26319,29.34,0,
29.343,1296.395,29.343,23.39145,29.343,0,
29.347,1289.23,29.347,23.43,29.347,0,
29.35,1284.729,29.35,23.43,29.35,0,
29.353,1284.01,29.353,23.43,29.353,0,
29.357,1280.729,29.357,23.5271,29.357,0,
29.36,1272.652,29.36,23.57,29.36,0,
29.363,1269.74,29.363,23.57,29.363,0,
29.367,1269.74,29.367,23.57,29.367,0,
29.37,1266.392,29.37,23.66047,29.37,0,
29.373,1258.029,29.373,23.7,29.373,0,
29.377,1255.16,29.377,23.7,29.377,0,
29.38,1255.16,29.38,23.79751,29.38,0,
29.383,1249.907,29.383,23.84,29.383,0,
29.387,1242.517,29.387,23.84,29.387,0,
29.39,1240.24,29.39,23.84,29.39,0,
29.393,1240.24,29.393,23.93905,29.393,0,
29.397,1234.997,29.397,23.98,29.397,0,
29.4,1227.427,29.4,23.98,29.4,0,
29.403,1225.14,29.403,24.07921,29.403,0,
29.407,1225.14,29.407,24.12,29.407,0,
29.41,1218.012,29.41,24.22483,29.41,0,
29.413,1211.408,29.413,24.27,29.413,0,
29.417,1209.81,29.417,24.27,29.417,0,
29.42,1208.005,29.42,24.37491,29.42,0,
29.423,1201.864,29.423,24.42,29.423,0,
29.427,1195.83,29.427,24.42,29.427,0,
29.43,1194.21,29.43,24.42,29.43,0,
29.433,1190.572,29.433,24.52353,29.433,0,
29.437,1183.451,29.437,24.57,29.437,0,
29.44,1179.147,29.44,24.57,29.44,0,
29.443,1178.36,29.443,24.67365,29.443,0,
29.447,1174.686,29.447,24.72,29.447,0,
29.45,1165.549,29.45,24.72,29.45,0,
29.453,1162.37,29.453,24.72,29.453,0,
29.457,1162.37,29.457,24.83089,29.457,0,
29.46,1156.707,29.46,24.88,29.46,0,
29.463,1148.716,29.463,24.88,29.463,0,
29.467,1146.23,29.467,24.88,29.467,0,
29.47,1146.23,29.47,24.98561,29.47,0,
29.473,1140.58,29.473,25.14091,29.473,0,
