Chrom.1,,Chrom.1,,Chrom.1,,
16.393,385.183,16.393,35.72,16.393,72.01157,
16.397,385.6439,16.397,35.72,16.397,72.03178,
16.4,386.4,16.4,35.72,16.4,72.0529,
16.403,386.4,16.403,35.72,16.403,72.0816,
16.407,386.4547,16.407,35.72,16.407,72.10179,
16.41,387.0692,16.41,35.72,16.41,72.12194,
16.413,387.62,16.413,35.72,16.413,72.14241,
16.417,387.62,16.417,35.72,16.417,72.1718,
16.42,387.6796,16.42,35.72,16.42,72.19196,
16.423,388.2794,16.423,35.72,16.423,72.21162,
16.427,388.84,16.427,35.72,16.427,72.23183,
16.43,388.84,16.43,35.72,16.43,72.25294,
16.433,388.906,16.433,35.72,16.433,72.28163,
16.437,389.6868,16.437,35.72,16.437,72.30184,
16.44,390.05,16.44,35.72,16.44,72.32198,
16.443,390.05,16.443,35.72,16.443,72.34246,
16.447,390.1249,16.447,35.72,16.447,72.37185,
16.45,390.8989,16.45,35.72,16.45,72.392,
16.453,391.25,16.453,35.72,16.453,72.41166,
16.457,391.2686,16.457,35.72,16.457,72.43186,
16.46,391.5273,16.46,35.72,16.46,72.45301,
16.463,392.2358,16.463,35.72,16.463,72.48167,
16.467,392.41,16.467,35.72,16.467,72.50187,
16.47,392.4494,16.47,35.72,16.47,72.52202,
16.473,392.8486,16.473,35.72,16.473,72.54252,
16.477,393.3983,16.477,35.72,16.477,72.57183,
16.48,393.58,16.48,35.71926,16.48,72.59148,
16.483,393.6129,16.483,35.71,16.483,72.61169,
16.487,394.0409,16.487,35.71,16.487,72.63184,
16.49,394.74,16.49,35.71,16.49,72.65225,
16.493,394.74,16.493,35.71,16.493,72.68171,
16.497,394.7928,16.497,35.71,16.497,72.70185,
16.5,395.3524,16.5,35.71,16.5,72.72151,
16.503,395.87,16.503,35.71,16.503,72.74258,
16.507,395.87,16.507,35.71,16.507,72.77187,
16.51,395.912,16.51,35.71,16.51,72.79153,
16.513,396.4677,16.513,35.71,16.513,72.81173,
16.517,396.97,16.517,35.71,16.517,72.83189,
16.52,396.97,16.52,35.71,16.52,72.8523,
16.523,397.0328,16.523,35.71,16.523,72.88174,
16.527,397.7241,16.527,35.71,16.527,72.90189,
16.53,398.05,16.53,35.71,16.53,72.92155,
16.533,398.05,16.533,35.71,16.533,72.94263,
16.537,398.1186,16.537,35.71,16.537,72.97191,
16.54,398.7973,16.54,35.71,16.54,72.99156,
16.543,399.12,16.543,35.71,16.543,73.01177,
16.547,399.1373,16.547,35.71,16.547,73.03191,
16.55,399.355,16.55,35.71,16.55,73.05157,
16.553,400.0151,16.553,35.71,16.553,73.07178,
16.557,400.17,16.557,35.71,16.557,73.0929,
16.56,400.1971,16.56,35.71,16.56,73.1216,
16.563,400.5548,16.563,35.71,16.563,73.14179,
16.567,401.0265,16.567,35.71,16.567,73.16194,
16.57,401.18,16.57,35.70919,16.57,73.18161,
16.574,401.2099,16.574,35.7,16.574,73.20272,
16.577,401.5754,16.577,35.7,16.577,73.23196,
16.58,402.18,16.58,35.7,16.58,73.25162,
16.584,402.18,16.584,35.7,16.584,73.27182,
16.587,402.2293,16.587,35.7,16.587,73.29296,
16.59,402.7207,16.59,35.7,16.59,73.32163,
16.594,403.18,16.594,35.7,16.594,73.34184,
16.597,403.18,16.597,35.7,16.597,73.36198,
16.6,403.2202,16.6,35.7,16.6,73.38164,
16.604,403.7135,16.604,35.7,16.604,73.40278,
16.607,404.14,16.607,35.7,16.607,73.432,
16.61,404.14,16.61,35.7,16.61,73.45165,
16.614,404.1977,16.614,35.7,16.614,73.47186,
16.617,404.7901,16.617,35.7,16.617,73.49301,
16.62,405.06,16.62,35.7,16.62,73.52166,
16.624,405.06,16.624,35.7,16.624,73.54187,
16.627,405.1206,16.627,35.7,16.627,73.56202,
16.63,405.6852,16.63,35.7,16.63,73.58168,
16.634,405.96,16.634,35.7,16.634,73.60275,
16.637,405.9712,16.637,35.7,16.637,73.63149,
16.64,406.1592,16.64,35.7,16.64,73.6517,
16.644,406.7037,16.644,35.7,16.644,73.67183,
16.647,406.84,16.647,35.7,16.647,73.69224,
16.65,406.8646,16.65,35.7,16.65,73.7217,
16.654,407.1698,16.654,35.7,16.654,73.74185,
16.657,407.5705,16.657,35.7,16.657,73.76151,
16.66,407.7,16.66,35.7,16.66,73.78171,
16.664,407.7252,16.664,35.69907,16.664,73.8028,
16.667,408.0117,16.667,35.69,16.667,73.83151,
16.67,408.52,16.67,35.69,16.67,73.85172,
16.674,408.52,16.674,35.69,16.674,73.87187,
16.677,408.5513,16.677,35.69,16.677,73.89229,
16.68,408.9647,16.68,35.69,16.68,73.92173,
16.684,409.33,16.684,35.69,16.684,73.94189,
16.687,409.33,16.687,35.69,16.687,73.96154,
16.69,409.364,16.69,35.69,16.69,73.98175,
16.694,409.756,16.694,35.69,16.694,74.00285,
16.697,410.1,16.697,35.69,16.697,74.03155,
16.7,410.1,16.7,35.69,16.7,74.05176,
16.704,410.1487,16.704,35.69,16.704,74.07191,
16.707,410.6288,16.707,35.69,16.707,74.09235,
16.71,410.85,16.71,35.69,16.71,74.12177,
16.714,410.8606,16.714,35.69,16.714,74.14192,
16.717,410.9877,16.717,35.69,16.717,74.16158,
16.72,411.3305,16.72,35.69,16.72,74.18178,
16.724,411.54,16.724,35.69,16.724,74.2029,
16.727,411.5591,16.727,35.69,16.727,74.2316,
16.73,411.8106,16.73,35.69,16.73,74.2518,
16.734,412.1307,16.734,35.69,16.734,74.27194,
16.737,412.23,16.737,35.69,16.737,74.29241,
16.74,412.2518,16.74,35.69,16.74,74.32182,
16.744,412.5122,16.744,35.69,16.744,74.34196,
16.747,412.9,16.747,35.69,16.747,74.36162,
16.75,412.9,16.75,35.69,16.75,74.38182,
16.754,412.9316,16.754,35.69,16.754,74.40296,
16.757,413.2444,16.757,35.69,16.757,74.43163,
16.76,413.52,16.76,35.69,16.76,74.45184,
16.764,413.52,16.764,35.68901,16.764,74.47198,
16.767,413.5446,16.767,35.68,16.767,74.49246,
16.77,413.8468,16.77,35.68,16.77,74.52184,
16.774,414.11,16.774,35.68,16.774,74.542,
16.777,414.11,16.777,35.68,16.777,74.56165,
16.78,414.1461,16.78,35.68,16.78,74.58181,
16.784,414.524,16.784,35.68,16.784,74.6022,
16.787,414.7,16.787,35.68,16.787,74.63166,
16.79,414.7,16.79,35.68,16.79,74.65182,
16.794,414.7274,16.794,35.68,16.794,74.67148,
16.797,415.0852,16.797,35.68,16.797,74.69254,
16.8,415.25,16.8,35.68,16.8,74.72183,
16.804,415.2567,16.804,35.68,16.804,74.74149,
16.807,415.368,16.807,35.68,16.807,74.7617,
16.81,415.6774,16.81,35.68,16.81,74.78185,
16.814,415.75,16.814,35.68,16.814,74.80225,
16.817,415.7637,16.817,35.68,16.817,74.83171,
16.82,415.9323,16.82,35.68,16.82,74.85186,
16.824,416.1561,16.824,35.68,16.824,74.87151,
16.827,416.23,16.827,35.68,16.827,74.89259,
16.83,416.245,16.83,35.68,16.83,74.92188,
16.834,416.4137,16.834,35.68,16.834,74.94153,
16.837,416.7,16.837,35.68,16.837,74.96173,
16.84,416.7,16.84,35.68,16.84,74.98189,
16.844,416.7177,16.844,35.68,16.844,75.0023,
16.847,416.9483,16.847,35.68,16.847,75.03175,
16.85,417.14,16.85,35.68,16.85,75.0519,
16.854,417.14,16.854,35.68,16.854,75.07155,
16.857,417.1585,16.857,35.67912,16.857,75.09264,
16.86,417.3691,16.86,35.67,16.86,75.12191,
16.864,417.55,16.864,35.67,16.864,75.14157,
16.867,417.55,16.867,35.67,16.867,75.16177,
16.87,417.574,16.87,35.67,16.87,75.18192,
16.874,417.8103,16.874,35.67,16.874,75.20237,
16.877,417.93,16.877,35.67,16.877,75.2318,
16.88,417.93,16.88,35.67,16.88,75.25193,
16.884,417.9491,16.884,35.67,16.884,75.27159,
16.887,418.1808,16.887,35.67,16.887,75.29271,
16.89,418.29,16.89,35.67,16.89,75.32195,
16.894,418.294,16.894,35.67,16.894,75.3408,
16.897,418.3609,16.897,35.67,16.897,75.35272,
16.9,418.5749,16.9,35.67,16.9,75.38196,
16.904,418.62,16.904,35.67,16.904,75.40162,
16.907,418.6291,16.907,35.67,16.907,75.42182,
16.91,418.7348,16.91,35.67,16.91,75.44296,
16.914,418.8733,16.914,35.67,16.914,75.47163,
16.917,418.91,16.917,35.67,16.917,75.49184,
16.92,418.9189,16.92,35.67,16.92,75.51199,
16.924,419.0156,16.924,35.67,16.924,75.53164,
16.927,419.19,16.927,35.67,16.927,75.55278,
16.93,419.19,16.93,35.67,16.93,75.582,
16.934,419.2016,16.934,35.67,16.934,75.60165,
16.937,419.3416,16.937,35.67,16.937,75.6218,
16.94,419.46,16.94,35.67,16.94,75.64218,
16.944,419.46,16.944,35.67,16.944,75.67166,
16.947,419.4717,16.947,35.67,16.947,75.69181,
16.95,419.5981,16.95,35.67,16.95,75.71146,
16.954,419.7,16.954,35.67,16.954,75.73168,
16.957,419.7,16.957,35.66908,16.957,75.75274,
16.96,419.7104,16.96,35.66,16.96,75.78148,
16.964,419.8459,16.964,35.66,16.964,75.80169,
16.967,419.91,16.967,35.66,16.967,75.82184,
16.97,419.91,16.97,35.66,16.97,75.84223,
16.974,419.9211,16.974,35.66,16.974,75.8717,
16.977,420.0456,16.977,35.66,16.977,75.89185,
16.98,420.1,16.98,35.66,16.98,75.91151,
16.984,420.1026,16.984,35.66,16.984,75.93171,
16.987,420.1412,16.987,35.66,16.987,75.95279,
16.99,420.2515,16.99,35.66,16.99,75.98151,
16.994,420.27,16.994,35.66,16.994,76.00172,
16.997,420.2747,16.997,35.66,16.997,76.02187,
17,420.3261,17,35.66,17,76.04229,
17.004,420.4017,17.004,35.66,17.004,76.07173,
17.007,420.42,17.007,35.66,17.007,76.09188,
17.01,420.4231,17.01,35.66,17.01,76.11155,
17.014,420.4678,17.014,35.66,17.014,76.13174,
17.017,420.55,17.017,35.66,17.017,76.15285,
17.02,420.55,17.02,35.66,17.02,76.18156,
17.024,420.5544,17.024,35.66,17.024,76.20177,
17.027,420.6057,17.027,35.66,17.027,76.22191,
17.03,420.66,17.03,35.66,17.03,76.24236,
17.034,420.66,17.034,35.66,17.034,76.27177,
17.037,420.6658,17.037,35.66,17.037,76.29192,
17.04,420.7232,17.04,35.66,17.04,76.31158,
17.044,420.76,17.044,35.66,17.044,76.33179,
17.047,420.76,17.047,35.66,17.047,76.35194,
17.05,420.7648,17.05,35.6592,17.05,76.3716,
17.054,420.8218,17.054,35.65,17.054,76.39271,
17.057,420.84,17.057,35.65,17.057,76.42195,
17.06,420.8408,17.06,35.65,17.06,76.44161,
17.064,420.8527,17.064,35.65,17.064,76.46181,
17.067,420.881,17.067,35.65,17.067,76.48295,
17.07,420.89,17.07,35.65,17.07,76.51162,
17.074,420.8918,17.074,35.65,17.074,76.53182,
17.077,420.912,17.077,35.65,17.077,76.55198,
17.08,420.9308,17.08,35.65,17.08,76.57163,
17.084,420.94,17.084,35.65,17.084,76.59275,
17.087,420.941,17.087,35.65,17.087,76.62199,
17.09,420.9517,17.09,35.65,17.09,76.64165,
17.094,420.97,17.094,35.65,17.094,76.66185,
17.097,420.97,17.097,35.65,17.097,76.683,
17.1,420.97,17.1,35.65,17.1,76.71166,
17.104,420.97,17.104,35.65,17.104,76.73181,
17.107,420.97,17.107,35.65,17.107,76.75146,
17.11,420.97,17.11,35.65,17.11,76.77168,
17.114,420.97,17.114,35.65,17.114,76.79274,
17.117,420.9693,17.117,35.65,17.117,76.82148,
17.12,420.96,17.12,35.65,17.12,76.84168,
17.124,420.96,17.124,35.65,17.124,76.86184,
17.127,420.9593,17.127,35.65,17.127,76.88223,
17.13,420.95,17.13,35.65,17.13,76.91171,
17.134,420.95,17.134,35.65,17.134,76.93185,
17.137,420.95,17.137,35.65,17.137,76.9515,
17.14,420.9483,17.14,35.65,17.14,76.97171,
17.144,420.9291,17.144,35.65,17.144,76.99279,
17.147,420.92,17.147,35.64924,17.147,77.02151,
17.15,420.92,17.15,35.64,17.15,77.04173,
17.154,420.9182,17.154,35.64,17.154,77.06187,
17.157,420.8985,17.157,35.64,17.157,77.08229,
17.16,420.88,17.16,35.64,17.16,77.11173,
17.164,420.8781,17.164,35.64,17.164,77.13188,
17.167,420.8577,17.167,35.64,17.167,77.15155,
17.17,420.8291,17.17,35.64,17.17,77.17175,
17.174,420.82,17.174,35.64,17.174,77.19285,
17.177,420.8185,17.177,35.64,17.177,77.22157,
17.18,420.7956,17.18,35.64,17.18,77.24177,
17.184,420.75,17.184,35.64,17.184,77.26191,
17.187,420.75,17.187,35.64,17.187,77.28236,
17.19,420.7473,17.19,35.64,17.19,77.31178,
17.194,420.7162,17.194,35.64,17.194,77.33096,
17.197,420.68,17.197,35.64,17.197,77.34237,
17.2,420.68,17.2,35.64,17.2,77.3718,
17.204,420.6751,17.204,35.64,17.204,77.39194,
17.207,420.626,17.207,35.64,17.207,77.4116,
17.21,420.58,17.21,35.64,17.21,77.43271,
17.214,420.58,17.214,35.64,17.214,77.46195,
17.217,420.5744,17.217,35.64,17.217,77.48161,
17.22,420.5073,17.22,35.64,17.22,77.50182,
17.224,420.48,17.224,35.64,17.224,77.52196,
17.227,420.48,17.227,35.64,17.227,77.54243,
17.23,420.4727,17.23,35.64,17.23,77.57182,
17.234,420.3961,17.234,35.64,17.234,77.59196,
17.237,420.36,17.237,35.63919,17.237,77.61162,
17.24,420.3582,17.24,35.63,17.24,77.63274,
17.244,420.3321,17.244,35.63,17.244,77.66198,
17.247,420.2575,17.247,35.63,17.247,77.68164,
17.25,420.23,17.25,35.63,17.25,77.70178,
17.254,420.2271,17.254,35.63,17.254,77.72144,
17.257,420.1834,17.257,35.63,17.257,77.74248,
17.26,420.1082,17.26,35.63,17.26,77.7718,
17.264,420.09,17.264,35.63,17.264,77.79146,
17.267,420.0858,17.267,35.63,17.267,77.81166,
17.27,420.03,17.27,35.63,17.27,77.83273,
17.274,419.93,17.274,35.63,17.274,77.86147,
17.277,419.93,17.277,35.63,17.277,77.88168,
17.28,419.9227,17.28,35.63,17.28,77.90183,
17.284,419.8441,17.284,35.63,17.284,77.92148,
17.287,419.77,17.287,35.63,17.287,77.94254,
17.29,419.77,17.29,35.63,17.29,77.97184,
17.294,419.7633,17.294,35.63,17.294,77.99149,
17.297,419.6723,17.297,35.63,17.297,78.0117,
17.3,419.59,17.3,35.63,17.3,78.03278,
17.304,419.59,17.304,35.63,17.304,78.0615,
17.307,419.5797,17.307,35.63,17.307,78.08171,
17.31,419.4635,17.31,35.63,17.31,78.10186,
17.314,419.4,17.314,35.62924,17.314,78.12153,
17.317,419.4,17.317,35.62,17.317,78.14259,
17.32,419.3878,17.32,35.62,17.32,78.17188,
17.324,419.2646,17.324,35.62,17.324,78.19154,
17.327,419.2,17.327,35.62,17.327,78.21175,
17.33,419.1972,17.33,35.62,17.33,78.23283,
17.334,419.1592,17.334,35.62,17.334,78.26155,
17.337,419.0265,17.337,35.62,17.337,78.28175,
17.34,418.99,17.34,35.62,17.34,78.30191,
17.344,418.9845,17.344,35.62,17.344,78.32156,
17.347,418.9103,17.347,35.62,17.347,78.34265,
17.35,418.8062,17.35,35.62,17.35,78.37192,
17.354,418.77,17.354,35.62,17.354,78.39157,
17.357,418.7629,17.357,35.62,17.357,78.41178,
17.36,418.6746,17.36,35.62,17.36,78.43289,
17.364,418.53,17.364,35.62,17.364,78.46159,
17.367,418.53,17.367,35.62,17.367,78.4818,
17.37,418.5183,17.37,35.62,17.37,78.50194,
17.374,418.3996,17.374,35.62,17.374,78.52159,
17.377,418.28,17.377,35.62,17.377,78.54271,
17.38,418.28,17.38,35.62,17.38,78.57195,
17.384,418.2696,17.384,35.62,17.384,78.59161,
17.387,418.1382,17.387,35.62,17.387,78.61182,
17.39,418.02,17.39,35.62,17.39,78.63294,
17.394,418.02,17.394,35.62,17.394,78.66163,
17.397,418.0045,17.397,35.62,17.397,78.68182,
17.4,417.8401,17.4,35.62,17.4,78.70197,
17.404,417.75,17.404,35.62,17.404,78.72164,
17.407,417.7464,17.407,35.61911,17.407,78.74268,
17.41,417.6992,17.41,35.61,17.41,78.77144,
17.414,417.5517,17.414,35.61,17.414,78.79166,
17.417,417.46,17.417,35.61,17.417,78.81181,
17.42,417.4527,17.42,35.61,17.42,78.83218,
17.424,417.3467,17.424,35.61,17.424,78.86166,
17.427,417.1964,17.427,35.61,17.427,78.88181,
17.43,417.16,17.43,35.61,17.43,78.90147,
17.434,417.1508,17.434,35.61,17.434,78.92168,
17.437,417.0317,17.437,35.61,17.437,78.94274,
17.44,416.85,17.44,35.61,17.44,78.97148,
17.444,416.85,17.444,35.61,17.444,78.99168,
17.447,416.8399,17.447,35.61,17.447,79.01184,
17.45,416.7228,17.45,35.61,17.45,79.03223,
17.454,416.51,17.454,35.61,17.454,79.0617,
17.457,416.51,17.457,35.61,17.457,79.08186,
17.46,416.4971,17.46,35.61,17.46,79.10151,
17.464,416.3254,17.464,35.61,17.464,79.12171,
17.467,416.17,17.467,35.61,17.467,79.14279,
17.47,416.17,17.47,35.61,17.47,79.17152,
17.474,416.1554,17.474,35.61,17.474,79.19173,
17.477,415.9831,17.477,35.61,17.477,79.21188,
17.48,415.82,17.48,35.61,17.48,79.23231,
17.484,415.82,17.484,35.61,17.484,79.26175,
17.487,415.7983,17.487,35.61,17.487,79.28188,
17.49,415.5807,17.49,35.61,17.49,79.30155,
17.494,415.47,17.494,35.61,17.494,79.32175,
17.497,415.4643,17.497,35.61,17.497,79.34286,
17.5,415.3952,17.5,35.61,17.5,79.37157,
17.504,415.2085,17.504,35.61,17.504,79.39177,
17.507,415.09,17.507,35.61,17.507,79.41192,
17.51,415.079,17.51,35.60921,17.51,79.43236,
17.514,414.9322,17.514,35.6,17.514,79.46178,
17.517,414.7433,17.517,35.6,17.517,79.48193,
17.52,414.68,17.52,35.6,17.52,79.50159,
17.524,414.6675,17.524,35.6,17.524,79.52177,
17.527,414.5139,17.527,35.6,17.527,79.54289,
17.53,414.27,17.53,35.6,17.53,79.57159,
17.534,414.27,17.534,35.6,17.534,79.59179,
17.537,414.2496,17.537,35.6,17.537,79.61194,
17.54,414.0432,17.54,35.6,17.54,79.63239,
17.544,413.85,17.544,35.6,17.544,79.6618,
17.547,413.85,17.547,35.6,17.547,79.68195,
17.55,413.8322,17.55,35.6,17.55,79.70161,
17.554,413.6091,17.554,35.6,17.554,79.72182,
17.557,413.4,17.557,35.6,17.557,79.74294,
17.56,413.4,17.56,35.6,17.56,79.77163,
17.564,413.3723,17.564,35.6,17.564,79.79179,
17.567,413.0785,17.567,35.6,17.567,79.81143,
17.57,412.93,17.57,35.6,17.57,79.83247,
17.574,412.93,17.574,35.6,17.574,79.86179,
17.577,412.9069,17.577,35.6,17.577,79.88144,
17.58,412.5959,17.58,35.6,17.58,79.90166,
17.584,412.44,17.584,35.6,17.584,79.92181,
17.587,412.4342,17.587,35.6,17.587,79.94218,
17.59,412.3325,17.59,35.6,17.59,79.97166,
17.594,412.0227,17.594,35.6,17.594,79.99181,
17.597,411.95,17.597,35.6,17.597,80.01147,
17.6,411.9358,17.6,35.6,17.6,80.03252,
17.604,411.7562,17.604,35.6,17.604,80.06183,
17.607,411.5141,17.607,35.6,17.607,80.08148,
17.61,411.44,17.61,35.6,17.61,80.10168,
17.614,411.4225,17.614,35.6,17.614,80.12184,
17.617,411.223,17.617,35.6,17.617,80.14225,
17.62,410.89,17.62,35.6,17.62,80.1717,
17.624,410.89,17.624,35.6,17.624,80.19186,
17.627,410.8696,17.627,35.6,17.627,80.21152,
17.63,410.5967,17.63,35.6,17.63,80.23258,
17.634,410.35,17.634,35.6,17.634,80.26186,
17.637,410.35,17.637,35.59924,17.637,80.28152,
17.64,410.3257,17.64,35.59,17.64,80.30173,
17.644,410.0427,17.644,35.59,17.644,80.32188,
17.647,409.78,17.647,35.59,17.647,80.3423,
17.65,409.78,17.65,35.59,17.65,80.37175,
17.654,409.743,17.654,35.59,17.654,80.3919,
17.657,409.3745,17.657,35.59,17.657,80.41155,
17.66,409.19,17.66,35.59,17.66,80.43263,
17.664,409.19,17.664,35.59,17.664,80.46191,
17.667,409.1588,17.667,35.59,17.667,80.48157,
17.67,408.7714,17.67,35.59,17.67,80.50177,
17.674,408.58,17.674,35.59,17.674,80.52191,
17.677,408.5721,17.677,35.59,17.677,80.54236,
17.68,408.4426,17.68,35.59,17.68,80.57178,
17.684,408.0494,17.684,35.59,17.684,80.59193,
17.687,407.95,17.687,35.59,17.687,80.61159,
17.69,407.9312,17.69,35.59,17.69,80.63268,
17.694,407.707,17.694,35.59,17.694,80.66097,
17.697,407.3912,17.697,35.59,17.697,80.67161,
17.7,407.29,17.7,35.59,17.7,80.69271,
17.704,407.2685,17.704,35.59,17.704,80.72195,
17.707,407.0336,17.707,35.59,17.707,80.74162,
17.71,406.62,17.71,35.59,17.71,80.76183,
17.714,406.62,17.714,35.59,17.714,80.78294,
17.717,406.5923,17.717,35.59,17.717,80.81163,
17.72,406.2497,17.72,35.59,17.72,80.83179,
17.724,405.94,17.724,35.59,17.724,80.85143,
17.727,405.94,17.727,35.59,17.727,80.87164,
17.73,405.9086,17.73,35.59,17.73,80.89269,
17.734,405.5647,17.734,35.59,17.734,80.92144,
17.737,405.24,17.737,35.59,17.737,80.94166,
17.74,405.24,17.74,35.59,17.74,80.96181,
17.744,405.205,17.744,35.59,17.744,80.98219,
17.747,404.74,17.747,35.59,17.747,81.01167,
17.75,404.52,17.75,35.59,17.75,81.03181,
17.754,404.5104,17.754,35.59,17.754,81.05147,
17.757,404.359,17.757,35.59,17.757,81.07168,
17.76,403.9971,17.76,35.59,17.76,81.09274,
17.764,403.77,17.764,35.59,17.764,81.12149,
17.767,403.7599,17.767,35.59,17.767,81.14169,
17.77,403.6031,17.77,35.59,17.77,81.16184,
17.774,403.1302,17.774,35.59,17.774,81.18225,
17.777,403.01,17.777,35.59,17.777,81.21171,
17.78,402.9868,17.78,35.59,17.78,81.23186,
17.784,402.7206,17.784,35.59,17.784,81.25151,
17.787,402.24,17.787,35.59,17.787,81.27172,
17.79,402.24,17.79,35.59,17.79,81.29279,
17.794,402.2202,17.794,35.59,17.794,81.32153,
17.797,401.9341,17.797,35.59,17.797,81.34173,
17.8,401.45,17.8,35.59,17.8,81.36189,
17.804,401.45,17.804,35.59,17.804,81.3823,
17.807,401.4142,17.807,35.59,17.807,81.41175,
17.81,401.0012,17.81,35.59,17.81,81.43189,
17.814,400.63,17.814,35.58923,17.814,81.45155,
17.817,400.63,17.817,35.58,17.817,81.47175,
17.82,400.5912,17.82,35.58,17.82,81.49284,
17.824,400.1882,17.824,35.58,17.824,81.52155,
17.827,399.81,17.827,35.58,17.827,81.54176,
17.83,399.81,17.83,35.58,17.83,81.5619,
17.834,399.7655,17.834,35.58,17.834,81.58234,
17.837,399.2144,17.837,35.58,17.837,81.61177,
17.84,398.95,17.84,35.58,17.84,81.63192,
17.844,398.9389,17.844,35.58,17.844,81.65158,
17.847,398.7699,17.847,35.58,17.847,81.67178,
17.85,398.332,17.85,35.58,17.85,81.6929,
17.854,398.07,17.854,35.58,17.854,81.7216,
17.857,398.0431,17.857,35.58,17.857,81.74179,
17.86,397.7263,17.86,35.58,17.86,81.76194,
17.864,397.308,17.864,35.58,17.864,81.78241,
17.867,397.17,17.867,35.58,17.867,81.81181,
17.87,397.1397,17.87,35.58,17.87,81.83195,
17.874,396.8106,17.874,35.58,17.874,81.85162,
17.877,396.25,17.877,35.58,17.877,81.87177,
17.88,396.25,17.88,35.58,17.88,81.89214,
17.884,396.2125,17.884,35.58,17.884,81.92163,
17.887,395.749,17.887,35.58,17.887,81.94179,
17.89,395.33,17.89,35.58,17.89,81.96143,
17.894,395.33,17.894,35.58,17.894,81.98247,
17.897,395.2878,17.897,35.58,17.897,82.0118,
17.9,394.826,17.9,35.58,17.9,82.03144,
17.904,394.39,17.904,35.58,17.904,82.05166,
17.907,394.39,17.907,35.58,17.907,82.07181,
17.91,394.3441,17.91,35.58,17.91,82.09218,
17.914,393.7325,17.914,35.58,17.914,82.12167,
17.917,393.43,17.917,35.58,17.917,82.14182,
17.92,393.43,17.92,35.58,17.92,82.16148,
17.924,393.3755,17.924,35.58,17.924,82.18252,
17.927,392.7489,17.927,35.58,17.927,82.21183,
17.93,392.44,17.93,35.58,17.93,82.23149,
17.934,392.4264,17.934,35.58,17.934,82.2517,
17.937,392.2193,17.937,35.58,17.937,82.27184,
17.94,391.6072,17.94,35.58,17.94,82.29225,
17.944,391.45,17.944,35.58,17.944,82.32171,
17.947,391.4184,17.947,35.58,17.947,82.34186,
17.95,391.0714,17.95,35.58,17.95,82.36151,
17.954,390.5854,17.954,35.58,17.954,82.38258,
17.957,390.43,17.957,35.58,17.957,82.41187,
17.96,390.4041,17.96,35.58,17.96,82.43153,
17.964,390.0302,17.964,35.58,17.964,82.45173,
17.967,389.4,17.967,35.58,17.967,82.47189,
17.97,389.4,17.97,35.58,17.97,82.4923,
17.974,389.3546,17.974,35.58,17.974,82.52174,
17.977,388.8298,17.977,35.58,17.977,82.54189,
17.98,388.35,17.98,35.58,17.98,82.56155,
17.984,388.35,17.984,35.58,17.984,82.58263,
