date,open,high,low,close,volume,money
2006-11-09,272.42,288.77,270.24,284.68,1433335.0,404885184.0
2006-11-10,286.04,293.4,277.05,281.14,1392343.0,398474609.0
2006-11-13,279.5,287.4,272.15,274.6,833979.0,233866052.0
2006-11-14,276.51,280.59,269.15,274.05,1045175.0,286451041.0
2006-11-15,274.6,284.13,271.33,283.32,872592.0,242609592.0
2006-11-16,283.59,291.22,281.68,283.59,1210502.0,347317343.0
2006-11-17,283.32,285.5,276.78,280.05,662081.0,185432575.0
2006-11-20,280.87,294.21,280.32,292.85,1201085.0,346155166.0
2006-11-21,292.58,322.27,285.5,322.27,3010416.0,932197020.0
2006-11-22,323.36,354.15,319.82,350.88,2492158.0,836698387.0
2006-11-23,350.88,359.05,340.8,344.61,1776650.0,623603352.0
2006-11-24,343.79,353.33,334.26,345.43,1532369.0,524634392.0
2006-11-27,342.16,350.88,332.9,342.7,1260465.0,429537941.0
2006-11-28,341.07,344.88,334.53,335.62,751526.0,254090239.0
2006-11-29,321.73,340.52,321.73,336.98,1083766.0,358277867.0
2006-11-30,337.8,345.43,333.44,344.61,1200999.0,407057211.0
2006-12-01,344.88,347.88,337.26,338.35,845735.0,288315482.0
2006-12-04,337.8,364.5,332.62,358.23,1561755.0,550707860.0
2006-12-05,358.23,361.77,348.7,352.78,1496922.0,532345362.0
2006-12-06,354.15,367.77,340.52,356.6,1506871.0,536588439.0
2006-12-07,357.14,384.93,357.14,365.04,1958012.0,728859029.0
2006-12-08,356.87,369.95,353.06,357.96,1249810.0,450406362.0
2006-12-11,357.42,374.58,357.14,368.86,1107046.0,407620706.0
2006-12-12,373.49,387.93,369.13,379.75,1491543.0,565319598.0
2006-12-13,381.66,383.57,360.41,365.32,1513409.0,558764901.0
2006-12-14,363.68,370.76,359.05,364.5,1317497.0,476514502.0
2006-12-15,367.77,367.77,353.06,363.68,1082334.0,389877650.0
2006-12-18,363.68,374.31,359.32,369.95,1003390.0,367086166.0
2006-12-19,368.31,385.2,364.5,369.95,1288228.0,481865286.0
2006-12-20,369.67,371.58,359.59,368.04,685422.0,250714383.0
2006-12-21,368.04,369.13,356.87,358.5,1314281.0,476466347.0
2006-12-22,357.96,363.95,351.69,354.42,796025.0,283431821.0
2006-12-25,352.51,375.94,351.42,363.68,1423014.0,520909607.0
2006-12-26,365.04,367.22,356.33,360.41,740994.0,267769282.0
2006-12-27,360.41,378.66,356.87,372.94,1350396.0,500640419.0
2006-12-28,374.58,395.01,372.94,381.93,1963000.0,754610473.0
2006-12-29,385.47,399.91,383.57,394.19,1844314.0,727135037.0
2007-01-04,399.1,417.35,376.76,384.38,2540455.0,1016722868.0
2007-01-05,379.48,379.48,354.15,355.78,1972428.0,715011004.0
2007-01-08,355.51,368.86,354.69,364.23,1165904.0,421819403.0
2007-01-09,364.77,378.12,362.32,375.94,1760811.0,650410192.0
2007-01-10,375.67,387.65,370.49,383.57,1642222.0,619003214.0
2007-01-11,386.29,402.64,383.84,402.64,1504884.0,599350537.0
2007-01-12,411.63,422.8,405.91,422.8,3336837.0,1399725036.0
2007-01-15,422.25,444.04,409.72,444.04,2027621.0,873682681.0
2007-01-16,449.49,466.38,449.49,463.66,1928039.0,893096126.0
2007-01-17,463.11,479.19,446.77,463.66,1685295.0,779058425.0
2007-01-18,461.75,466.38,440.5,440.78,1797574.0,801280767.0
2007-01-19,441.32,462.84,441.32,461.75,1759518.0,802892924.0
2007-01-22,466.11,484.91,466.11,483.82,1983660.0,958069065.0
2007-01-23,476.74,498.53,471.56,493.08,1848965.0,895826282.0
2007-01-24,490.36,503.98,477.82,482.46,1624279.0,794955323.0
2007-01-25,484.91,492.26,473.19,474.01,1778000.0,861761522.0
2007-01-26,495.8,497.71,479.46,497.71,2291518.0,1127756301.0
2007-01-29,514.87,522.5,514.87,522.5,991647.0,517616076.0
2007-01-30,548.38,548.65,542.12,548.65,1087863.0,595829416.0
2007-01-31,571.54,571.54,521.14,521.14,2686881.0,1459524478.0
2007-02-01,505.61,516.51,494.99,502.89,2433210.0,1222286994.0
2007-02-02,495.26,508.34,477.82,477.82,1454043.0,709006991.0
2007-02-05,471.29,480.28,453.85,454.67,1465656.0,679882766.0
2007-02-06,454.67,477.28,453.85,477.28,1036551.0,484248900.0
2007-02-07,501.25,501.25,501.25,501.25,217188.0,108866305.0
2007-02-08,501.25,526.32,493.08,520.32,2376032.0,1225465319.0
2007-02-09,522.23,523.05,497.98,500.98,1135243.0,576342130.0
2007-02-12,500.16,526.04,500.16,526.04,923567.0,482695233.0
2007-02-13,544.84,550.29,528.49,535.58,895472.0,482550368.0
2007-02-14,541.57,560.91,533.94,559.82,1027800.0,568001003.0
2007-02-15,562.55,576.71,550.29,558.73,1173642.0,663331467.0
2007-02-16,563.91,582.98,560.37,566.63,1026909.0,587215173.0
2007-02-26,555.74,558.46,539.94,550.56,785318.0,430798236.0
2007-02-27,550.29,566.36,523.05,523.05,834984.0,449230072.0
2007-02-28,496.89,522.5,496.89,518.96,1608233.0,808293424.0
2007-03-01,517.6,517.6,493.08,493.08,841623.0,418404551.0
2007-03-02,487.9,500.44,478.1,495.53,761717.0,374155488.0
2007-03-05,491.72,497.71,470.74,477.01,1152082.0,553921869.0
2007-03-06,477.28,500.98,477.01,500.98,1046466.0,518521178.0
2007-03-07,501.25,514.87,498.53,506.97,1028913.0,520049140.0
2007-03-08,509.15,529.86,506.97,514.87,681007.0,352256708.0
2007-03-09,514.87,523.05,506.16,516.51,805902.0,414411884.0
2007-03-12,516.24,517.6,491.72,501.25,586674.0,295400560.0
2007-03-13,501.25,511.33,500.16,504.79,496321.0,251016030.0
2007-03-14,498.53,498.53,484.91,490.08,669996.0,328372462.0
2007-03-15,488.99,501.25,488.99,500.44,523028.0,259448785.0
2007-03-16,500.71,504.25,488.72,491.72,684297.0,339576411.0
2007-03-19,484.09,516.24,479.46,516.24,1012987.0,516975865.0
2007-03-20,528.49,528.49,514.87,515.96,918594.0,478599982.0
2007-03-21,521.41,541.84,519.78,541.84,1316425.0,706176903.0
2007-03-22,552.74,568.81,531.22,543.48,2015226.0,1121148793.0
2007-03-23,535.31,538.03,516.24,527.95,1316425.0,694815306.0
2007-03-26,517.6,526.59,504.25,521.96,1034523.0,535392774.0
2007-03-27,517.6,520.32,510.79,517.33,865068.0,445686074.0
2007-03-28,515.42,527.95,491.45,519.78,1524794.0,785154853.0
2007-03-29,519.5,545.38,515.15,521.96,2163996.0,1149695721.0
2007-03-30,514.33,517.6,505.88,514.33,794294.0,406970917.0
2007-04-02,517.05,533.94,516.24,525.23,1151174.0,609052911.0
2007-04-03,526.04,536.12,522.23,527.13,929754.0,491256969.0
2007-04-04,528.49,550.29,528.49,541.84,1477267.0,798945733.0
2007-04-05,541.84,546.75,532.85,543.75,1067306.0,575979919.0
2007-04-06,535.58,542.12,527.13,533.13,974748.0,520492064.0
2007-04-09,533.13,544.3,528.49,537.21,821391.0,440993000.0
2007-04-10,537.21,553.01,534.76,552.74,1275662.0,698547421.0
2007-04-11,553.83,580.25,553.83,579.98,2180861.0,1259700119.0
2007-04-12,582.98,608.86,580.25,608.86,1702612.0,1025244447.0
2007-04-13,618.39,639.37,618.39,639.37,1326949.0,846929491.0
2007-04-16,653.26,666.61,623.84,646.45,1351810.0,869212459.0
2007-04-17,641.55,646.45,614.03,625.2,1304571.0,817622631.0
2007-04-18,623.3,637.46,613.76,626.29,751384.0,471600991.0
2007-04-19,618.39,628.2,594.97,594.97,1294479.0,780768608.0
2007-04-20,582.43,622.75,582.43,615.67,841597.0,513912245.0
2007-04-23,617.58,646.45,607.5,646.45,1399986.0,886722788.0
2007-04-24,658.17,661.98,639.1,641.0,1249300.0,812324939.0
2007-04-25,638.82,673.15,627.66,673.15,1685560.0,1116248133.0
2007-04-26,702.57,706.93,686.77,706.93,1728131.0,1215873563.0
2007-05-08,713.74,742.34,713.74,742.34,931432.0,689417015.0
2007-05-09,762.78,769.86,705.3,746.7,1832699.0,1357693384.0
2007-05-10,730.36,754.06,721.91,730.09,1018757.0,747504722.0
2007-05-11,721.64,765.5,709.38,758.69,951886.0,712695424.0
2007-05-25,796.56,796.56,795.19,796.56,1760824.0,1402575292.0
2007-05-28,830.34,830.34,778.58,779.12,2214652.0,1769983181.0
2007-05-29,789.47,800.37,763.87,783.48,1630609.0,1270286926.0
2007-05-30,744.25,765.23,744.25,744.25,1854116.0,1387346889.0
2007-05-31,735.81,781.57,716.46,781.57,3322182.0,2545382596.0
2007-06-20,989.14,998.13,919.0,934.89,4345522.0,4182345222.0
2007-06-21,972.36,1028.41,936.69,1028.41,2274244.0,2285484674.0
2007-06-22,1067.07,1073.07,1013.12,1061.08,2635431.0,2761567354.0
2007-06-25,1079.36,1096.45,1029.61,1055.08,2202310.0,2324185978.0
2007-06-27,949.58,1012.82,949.58,965.76,2528029.0,2446555671.0
2007-06-28,944.18,970.26,900.12,903.42,1738725.0,1617433934.0
2007-06-29,893.23,898.62,815.89,824.88,1633707.0,1410757781.0
2007-07-02,803.6,835.08,796.41,821.29,1080141.0,875614738.0
2007-07-03,825.78,843.77,801.21,816.19,842507.0,693645138.0
2007-07-04,822.79,825.78,782.32,785.32,813906.0,652710615.0
2007-07-05,770.33,805.4,753.55,755.34,1239701.0,971989930.0
2007-07-06,764.34,812.89,761.64,809.6,1470322.0,1166873402.0
2007-07-09,818.29,854.26,809.3,842.27,909439.0,760716250.0
2007-07-10,839.27,879.74,839.27,852.76,1119206.0,964135139.0
2007-07-11,851.26,859.05,839.57,842.87,381155.0,322761756.0
2007-07-12,846.77,874.34,846.77,861.75,507298.0,437502706.0
2007-07-13,869.25,869.25,840.17,849.76,251179.0,212984504.0
2007-07-16,845.27,845.27,795.21,795.81,587628.0,478271847.0
2007-07-17,821.29,874.64,815.29,873.74,1099524.0,931946089.0
2007-07-18,869.25,935.19,858.16,906.41,1881262.0,1703256383.0
2007-07-19,896.22,937.89,889.93,913.61,1010971.0,932526475.0
2007-07-23,1001.13,1001.13,951.97,987.64,1761581.0,1728640597.0
2007-07-24,988.54,1038.6,974.16,999.93,1165153.0,1177780926.0
2007-07-25,999.93,1060.48,999.93,1055.08,1162764.0,1207820783.0
2007-07-26,1049.09,1064.08,1041.6,1048.79,892476.0,939092013.0
2007-07-27,1041.6,1044.59,1004.13,1014.62,1125613.0,1148577927.0
2007-07-30,1010.12,1051.49,1007.13,1025.11,816983.0,844941681.0
2007-07-31,1014.62,1091.05,1008.63,1085.96,1395221.0,1479465821.0
2007-08-01,1086.56,1112.04,1031.41,1049.39,972287.0,1042756522.0
2007-08-02,1058.08,1134.52,1058.08,1130.02,1323093.0,1452566158.0
2007-08-03,1139.01,1185.47,1135.42,1172.28,1462173.0,1706257556.0
2007-08-06,1168.69,1195.66,1146.81,1174.38,861340.0,1005318357.0
2007-08-07,1167.49,1182.47,1147.1,1171.98,521526.0,608291771.0
2007-08-08,1148.0,1213.95,1139.01,1163.59,872173.0,1027444228.0
2007-08-09,1163.59,1201.96,1154.9,1199.26,1027658.0,1224242014.0
2007-08-10,1192.97,1201.96,1153.4,1168.99,619810.0,728871708.0
2007-08-13,1154.0,1198.96,1139.01,1171.98,869280.0,1013334165.0
2007-08-14,1174.98,1178.88,1108.74,1149.5,1165256.0,1320118849.0
2007-08-15,1151.0,1168.39,1122.53,1139.01,820862.0,936157977.0
2007-08-16,1139.61,1140.51,1072.17,1086.56,1285608.0,1417127667.0
2007-08-17,1078.76,1106.04,1030.51,1045.49,1403500.0,1492587979.0
2007-08-20,1079.06,1143.51,1079.06,1136.01,1222345.0,1371154958.0
2007-08-21,1152.5,1176.78,1130.02,1155.8,1120939.0,1299416165.0
2007-08-22,1134.52,1186.37,1127.92,1156.7,1052051.0,1224443914.0
2007-08-23,1151.0,1162.99,1130.02,1150.7,882691.0,1004795787.0
2007-08-24,1149.2,1199.56,1145.01,1186.97,1299316.0,1538402541.0
2007-08-27,1186.37,1224.74,1151.3,1174.98,917783.0,1093845571.0
2007-08-28,1154.6,1162.99,1124.03,1138.71,1045359.0,1187909758.0
2007-08-29,1123.43,1129.42,1097.05,1104.24,891468.0,989245420.0
2007-08-30,1117.43,1141.41,1096.45,1130.02,823471.0,918011622.0
2007-08-31,1128.52,1142.01,1107.54,1139.01,579951.0,655288081.0
2007-09-03,1142.01,1156.4,1134.82,1135.42,646217.0,741200572.0
2007-09-04,1133.62,1134.52,1100.05,1109.04,772432.0,865134277.0
2007-09-05,1109.04,1117.43,1080.26,1102.74,728308.0,799279161.0
2007-09-06,1109.64,1142.61,1100.05,1115.03,636289.0,712622761.0
2007-09-07,1118.03,1139.01,1109.04,1112.04,525404.0,588261723.0
2007-09-10,1095.55,1135.71,1084.16,1125.52,561973.0,626875802.0
2007-09-11,1120.73,1135.42,1074.87,1074.87,654670.0,723824770.0
2007-09-12,1060.78,1087.76,1036.2,1064.68,537763.0,569745209.0
2007-09-13,1067.07,1105.44,1058.08,1105.44,488623.0,527528945.0
2007-09-14,1106.04,1112.93,1073.97,1090.45,462028.0,505725230.0
2007-09-17,1119.53,1119.53,1085.06,1091.05,452970.0,498729300.0
2007-09-18,1096.15,1104.24,1048.49,1058.08,664146.0,707943135.0
2007-09-19,1065.58,1101.54,1064.68,1084.46,635013.0,691880565.0
2007-09-20,1084.46,1103.04,1076.37,1078.16,453614.0,494855226.0
2007-09-21,1078.16,1089.55,1048.79,1083.86,527507.0,560067395.0
2007-09-24,1083.56,1143.51,1069.47,1142.31,811714.0,910931751.0
2007-09-25,1146.51,1154.0,1118.03,1122.83,492779.0,558946003.0
2007-09-26,1112.04,1172.88,1109.64,1139.61,952413.0,1104154682.0
2007-09-27,1139.01,1174.98,1135.42,1163.29,809625.0,943870239.0
2007-09-28,1171.98,1207.95,1171.98,1198.36,1177502.0,1408135980.0
2007-10-08,1243.92,1277.49,1217.84,1248.12,921563.0,1153482332.0
2007-10-09,1231.93,1266.4,1216.94,1224.44,484477.0,598597423.0
2007-10-10,1224.44,1276.29,1195.36,1198.96,701874.0,869430725.0
2007-10-11,1197.46,1236.43,1183.97,1229.23,523880.0,636738771.0
2007-10-12,1237.93,1240.92,1142.01,1181.28,623726.0,736596693.0
2007-10-15,1198.96,1219.94,1159.99,1192.97,708496.0,844443379.0
2007-10-16,1201.96,1273.9,1191.77,1257.41,930848.0,1149469520.0
2007-10-17,1252.61,1296.68,1227.74,1254.41,670840.0,852784248.0
2007-10-18,1258.91,1264.9,1183.37,1183.97,624982.0,752555151.0
2007-10-19,1198.96,1228.63,1168.99,1193.26,334958.0,403075689.0
2007-10-22,1186.97,1216.94,1154.0,1193.26,425175.0,504347192.0
2007-10-23,1201.96,1240.92,1200.46,1231.93,567624.0,693256937.0
2007-10-24,1237.93,1292.48,1237.03,1252.91,835717.0,1062998830.0
2007-10-25,1255.31,1288.88,1224.44,1232.83,731451.0,919352960.0
2007-10-26,1249.92,1352.73,1246.62,1336.24,1159398.0,1509456598.0
2007-10-29,1346.73,1426.16,1336.54,1356.32,1140997.0,1578727386.0
2007-10-30,1356.32,1366.81,1324.85,1351.83,627611.0,842647756.0
2007-10-31,1378.2,1462.73,1357.82,1440.25,1033218.0,1440424750.0
2007-11-01,1412.08,1468.13,1409.08,1414.77,745042.0,1072296819.0
2007-11-02,1384.8,1435.16,1348.83,1363.52,605396.0,841694062.0
2007-11-05,1348.83,1384.5,1303.87,1311.66,543247.0,730234416.0
2007-11-06,1291.88,1330.25,1277.49,1302.37,346695.0,451763965.0
2007-11-07,1317.36,1336.84,1279.29,1336.84,325723.0,427142787.0
2007-11-08,1326.35,1327.85,1267.9,1274.19,447625.0,581040192.0
2007-11-09,1264.3,1307.17,1252.91,1267.9,352390.0,451231358.0
2007-11-12,1244.82,1273.3,1225.94,1249.92,429758.0,536234856.0
2007-11-13,1270.9,1285.88,1190.57,1198.96,713105.0,873836819.0
2007-11-14,1231.93,1237.93,1179.78,1228.63,654144.0,788767835.0
2007-11-15,1219.94,1244.52,1193.26,1213.95,552539.0,673806082.0
2007-11-16,1195.96,1198.96,1149.5,1157.0,592280.0,691470950.0
2007-11-19,1165.99,1176.78,1127.02,1134.52,432704.0,494762856.0
2007-11-20,1121.33,1171.98,1105.74,1171.98,545654.0,617752038.0
2007-11-21,1173.48,1179.48,1112.34,1133.02,746327.0,853682407.0
2007-11-22,1103.04,1140.51,1075.47,1076.67,398337.0,438673166.0
2007-11-23,1075.47,1118.03,1073.07,1108.74,420421.0,461108155.0
2007-11-26,1126.42,1132.12,1085.66,1087.46,434408.0,482552754.0
2007-11-27,1076.07,1093.45,1049.09,1051.49,412831.0,441296943.0
2007-11-28,1053.59,1061.08,1007.13,1025.11,698156.0,725442944.0
2007-11-29,1049.09,1112.04,1043.69,1110.54,1017450.0,1097701473.0
2007-11-30,1109.04,1109.94,1079.06,1081.46,498721.0,545215949.0
2007-12-03,1126.72,1189.67,1109.04,1148.0,1112673.0,1281146399.0
2007-12-04,1162.99,1189.37,1148.0,1153.4,770064.0,900748943.0
2007-12-05,1153.4,1186.97,1145.01,1180.98,553566.0,648699950.0
2007-12-06,1185.47,1197.76,1161.49,1175.88,405159.0,478345955.0
2007-12-07,1176.48,1201.06,1176.48,1192.97,444855.0,529860714.0
2007-12-10,1162.39,1179.18,1154.3,1172.58,1020990.0,1190791707.0
2007-12-11,1180.68,1201.66,1138.11,1159.99,914967.0,1067083042.0
2007-12-12,1151.0,1151.0,1095.25,1108.44,1123683.0,1253047643.0
2007-12-13,1103.04,1118.03,1095.85,1099.75,663892.0,734574435.0
2007-12-14,1094.95,1118.93,1079.36,1118.03,614750.0,673349045.0
2007-12-17,1108.74,1108.74,1058.08,1058.68,503253.0,541917440.0
2007-12-18,1053.59,1086.56,1047.89,1070.67,419063.0,447961338.0
2007-12-20,1100.35,1109.64,1083.86,1100.05,607087.0,666067359.0
2007-12-21,1091.05,1118.03,1086.86,1101.54,968901.0,1068493417.0
2007-12-24,1109.34,1145.01,1104.54,1140.51,798528.0,896900395.0
2007-12-25,1143.51,1156.7,1133.02,1140.51,617850.0,708107813.0
2007-12-26,1138.41,1155.5,1124.32,1130.02,550192.0,625417842.0
2007-12-27,1133.02,1174.38,1109.04,1168.99,1225114.0,1403599322.0
2007-12-28,1165.99,1176.78,1157.0,1157.0,872647.0,1019671351.0
2008-01-02,1154.0,1161.19,1128.52,1138.41,668996.0,763465693.0
2008-01-03,1139.01,1141.41,1094.35,1119.53,919625.0,1023422992.0
2008-01-04,1121.03,1159.99,1120.43,1150.1,662922.0,762161143.0
2008-01-07,1144.41,1192.37,1139.01,1174.08,1051378.0,1236910298.0
2008-01-08,1181.58,1239.13,1181.28,1210.65,1667860.0,2029248375.0
2008-01-09,1210.65,1234.63,1210.65,1232.23,642206.0,786313028.0
2008-01-10,1237.93,1273.3,1217.24,1257.41,816373.0,1016737570.0
2008-01-11,1255.31,1333.84,1252.91,1321.25,1195804.0,1555168244.0
2008-01-14,1323.35,1324.85,1289.18,1302.37,695839.0,911745204.0
2008-01-15,1302.37,1318.86,1258.91,1259.81,590647.0,760841733.0
2008-01-16,1237.63,1251.41,1190.27,1192.97,1004971.0,1216729636.0
2008-01-17,1184.57,1239.42,1166.59,1225.94,803235.0,964622905.0
2008-01-18,1228.93,1249.62,1207.35,1225.94,385619.0,474717899.0
2008-01-21,1213.95,1222.94,1121.03,1133.02,706863.0,823186954.0
2008-01-22,1102.74,1145.01,1046.39,1073.07,882669.0,962125424.0
2008-01-23,1103.04,1136.31,1085.06,1132.42,719471.0,802576505.0
2008-01-24,1153.4,1153.4,1085.06,1120.73,610598.0,682211328.0
2008-01-25,1109.94,1171.08,1088.06,1141.71,596716.0,675607464.0
2008-01-28,1124.32,1127.02,1060.48,1061.98,401765.0,437361332.0
2008-01-29,1073.07,1100.05,1048.49,1070.67,329863.0,352020169.0
2008-01-30,1091.05,1094.05,983.45,1017.62,651623.0,677674213.0
2008-01-31,1019.42,1040.1,994.54,998.13,523095.0,532842871.0
2008-02-01,1005.63,1063.48,989.14,1035.6,518707.0,536802113.0
2008-02-04,1075.77,1139.31,1075.47,1136.91,830166.0,931200829.0
2008-02-05,1139.01,1148.0,1110.54,1118.03,336168.0,380401156.0
2008-02-13,1094.05,1108.14,1079.36,1090.45,151456.0,165790283.0
2008-02-14,1104.54,1119.53,1103.34,1108.74,145053.0,161568573.0
2008-02-15,1102.14,1102.14,1058.68,1080.86,233216.0,250463811.0
2008-02-18,1098.55,1104.54,1079.66,1093.75,279815.0,306414573.0
2008-02-19,1101.54,1120.43,1084.46,1117.43,369436.0,405380855.0
2008-02-20,1109.04,1114.43,1036.5,1042.8,1343243.0,1419914192.0
2008-02-21,1046.09,1047.59,997.53,1018.82,863543.0,877311409.0
2008-02-22,1007.43,1009.52,950.18,966.36,759181.0,739232038.0
2008-02-25,960.07,976.85,916.6,920.8,704296.0,658642033.0
2008-02-26,958.87,966.66,920.8,942.68,725787.0,685714527.0
2008-02-27,947.48,994.84,947.48,983.15,620218.0,607664973.0
2008-02-28,989.14,998.13,974.16,983.15,321364.0,318004551.0
2008-02-29,980.15,1002.03,974.16,993.64,228879.0,226789980.0
2008-03-03,986.14,1005.93,955.57,989.14,1147161.0,1134439844.0
2008-03-04,990.94,990.94,890.23,891.73,3104414.0,2841377417.0
2008-03-05,897.72,908.21,848.26,881.54,1024523.0,899375372.0
2008-03-06,884.53,938.19,879.14,908.21,919671.0,841079773.0
2008-03-07,893.52,928.59,880.94,890.23,468393.0,419821388.0
2008-03-10,880.64,881.24,818.29,824.28,921157.0,773107715.0
2008-03-11,811.1,831.78,795.81,809.0,872418.0,706947519.0
2008-03-12,835.68,838.97,773.03,776.33,926234.0,741610438.0
2008-03-13,764.34,792.81,758.34,781.12,849214.0,658979484.0
2008-03-14,779.32,779.32,739.76,746.65,956785.0,719480905.0
2008-03-17,741.86,773.33,733.76,749.95,688294.0,517284829.0
2008-03-18,749.95,777.83,737.36,755.34,860856.0,651083603.0
2008-03-19,782.62,815.89,776.33,809.9,1095082.0,871755609.0
2008-03-20,769.73,880.94,737.66,869.25,1598809.0,1326190789.0
2008-03-21,861.75,873.14,835.68,849.16,934204.0,801884055.0
2008-03-24,853.36,861.75,794.31,794.61,596356.0,488004034.0
2008-03-25,781.72,834.18,770.63,823.99,794082.0,636462493.0
2008-03-26,830.28,868.35,824.28,836.27,776683.0,658557258.0
2008-03-27,819.19,850.06,809.3,824.58,710553.0,591752652.0
2008-03-28,811.7,885.13,789.22,870.44,1544695.0,1317889106.0
2008-03-31,837.77,870.44,830.58,845.27,722862.0,615586190.0
2008-04-01,839.27,873.74,809.3,836.57,1007081.0,854289487.0
2008-04-02,856.36,898.02,839.27,866.25,1454566.0,1265319128.0
2008-04-03,854.26,878.24,831.78,877.04,779870.0,668824109.0
2008-04-07,868.35,909.71,856.66,899.22,853303.0,759409718.0
2008-04-08,902.22,902.22,866.85,889.33,672917.0,595111332.0
2008-04-09,872.54,881.24,828.78,831.18,877896.0,751083795.0
2008-04-10,831.18,845.27,810.8,840.77,602914.0,500369733.0
2008-04-11,857.26,865.65,839.57,854.26,407964.0,346391233.0
2008-04-14,833.28,839.27,768.83,768.83,742034.0,586425889.0
2008-04-15,764.34,769.13,729.27,767.33,561611.0,417869371.0
2008-04-16,760.44,774.23,744.55,744.85,504561.0,382049503.0
2008-04-17,738.86,767.33,682.81,694.5,838117.0,599452189.0
2008-04-18,682.81,704.99,659.73,685.21,525220.0,358581267.0
2008-04-21,743.36,743.36,666.92,671.72,940848.0,658192739.0
2008-04-22,665.42,713.38,644.44,705.89,799261.0,544237527.0
